,hashOfGame,uuid,playerCard1,playerCard2,action,amount,pot,levelOfBetting,cardsOnBoard,roundCount,isOnSmallblind,isOnBigBlind,smallBlindAmount,bigBlindAmount,stackOfPlayer,stackOfOpponent,sklanskyClass,EHS,HS,PPOT,NPOT,handStrengthFromLibrary,opponentAgressivnessScore,opponentAgressivnessScoreLast7Round,winnerOfRound,finalPotInGame
83,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,DA,DQ,call,0.0,160.0,3.0,"['CK', 'D7', 'D9', 'H5', None]",37.0,0.0,0.0,20.0,40.0,1380.0,1460.0,2.0,0.0,0.475845410628,0.0,0.0,6203.0,49.0,0.0,woyuiidwhfwgggpgopuqen,160
84,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,C9,C6,fold,0.0,160.0,4.0,"['CK', 'D7', 'D9', 'H5', 'C5']",37.0,0.0,0.0,20.0,40.0,1460.0,1380.0,8.0,0.0,0.70202020202,0.0,0.0,3052.0,75.0,0.0,woyuiidwhfwgggpgopuqen,160
85,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,D6,D8,raise,20.0,60.0,1.0,"[None, None, None, None, None]",38.0,1.0,0.0,20.0,40.0,1520.0,1420.0,6.0,0.0,0.0,0.0,0.0,0.0,61.0,12.0,risvwrngufgcdywesivwjw,60
86,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,H9,S3,raise,20.0,60.0,1.0,"[None, None, None, None, None]",39.0,1.0,0.0,20.0,40.0,1460.0,1480.0,9.0,0.0,0.0,0.0,0.0,0.0,78.0,3.0,woyuiidwhfwgggpgopuqen,60
87,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,D9,D2,call,20.0,60.0,1.0,"[None, None, None, None, None]",40.0,1.0,0.0,20.0,40.0,1520.0,1420.0,9.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,woyuiidwhfwgggpgopuqen,200
88,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,C4,CQ,call,0.0,80.0,1.0,"[None, None, None, None, None]",40.0,0.0,1.0,20.0,40.0,1420.0,1500.0,9.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,woyuiidwhfwgggpgopuqen,200
89,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,D9,D2,raise,40.0,80.0,2.0,"['DQ', 'H6', 'SQ', None, None]",40.0,0.0,0.0,20.0,40.0,1500.0,1420.0,9.0,0.0,0.207678075856,0.0,0.0,3944.0,61.0,0.0,woyuiidwhfwgggpgopuqen,200
90,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,C4,CQ,call,40.0,120.0,2.0,"['DQ', 'H6', 'SQ', None, None]",40.0,0.0,0.0,20.0,40.0,1420.0,1460.0,9.0,0.0,0.963459759482,0.0,0.0,1799.0,78.0,0.0,woyuiidwhfwgggpgopuqen,200
91,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,D9,D2,call,0.0,160.0,3.0,"['DQ', 'H6', 'SQ', 'H2', None]",40.0,0.0,0.0,20.0,40.0,1460.0,1380.0,9.0,0.0,0.702415458937,0.0,0.0,2824.0,61.0,0.0,woyuiidwhfwgggpgopuqen,200
92,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,C4,CQ,call,0.0,160.0,3.0,"['DQ', 'H6', 'SQ', 'H2', None]",40.0,0.0,0.0,20.0,40.0,1380.0,1460.0,9.0,0.0,0.956038647343,0.0,0.0,1799.0,78.0,0.0,woyuiidwhfwgggpgopuqen,200
93,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,D9,D2,raise,40.0,160.0,4.0,"['DQ', 'H6', 'SQ', 'H2', 'H5']",40.0,0.0,0.0,20.0,40.0,1460.0,1380.0,9.0,0.0,0.533333333333,0.0,0.0,2824.0,61.0,0.0,woyuiidwhfwgggpgopuqen,200
94,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,C4,CQ,fold,0.0,200.0,4.0,"['DQ', 'H6', 'SQ', 'H2', 'H5']",40.0,0.0,0.0,20.0,40.0,1380.0,1420.0,9.0,0.0,0.901515151515,0.0,0.0,1798.0,78.0,0.0,woyuiidwhfwgggpgopuqen,200
95,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,H7,HK,raise,20.0,60.0,1.0,"[None, None, None, None, None]",41.0,1.0,0.0,20.0,40.0,1360.0,1580.0,7.0,0.0,0.0,0.0,0.0,0.0,100.0,22.0,woyuiidwhfwgggpgopuqen,60
96,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,S7,H9,call,20.0,60.0,1.0,"[None, None, None, None, None]",42.0,1.0,0.0,20.0,40.0,1620.0,1320.0,5.0,0.0,0.0,0.0,0.0,0.0,64.0,3.0,woyuiidwhfwgggpgopuqen,80
97,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,C4,CQ,raise,0.0,80.0,1.0,"[None, None, None, None, None]",42.0,0.0,1.0,20.0,40.0,1320.0,1600.0,9.0,0.0,0.0,0.0,0.0,0.0,100.0,22.0,woyuiidwhfwgggpgopuqen,80
98,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,HT,ST,call,20.0,60.0,1.0,"[None, None, None, None, None]",43.0,1.0,0.0,20.0,40.0,1300.0,1640.0,2.0,0.0,0.0,0.0,0.0,0.0,101.0,1.0,risvwrngufgcdywesivwjw,80
99,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,H8,CA,raise,0.0,80.0,1.0,"[None, None, None, None, None]",43.0,0.0,1.0,20.0,40.0,1640.0,1280.0,9.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,risvwrngufgcdywesivwjw,80
100,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,SQ,DQ,fold,0.0,60.0,1.0,"[None, None, None, None, None]",44.0,1.0,0.0,20.0,40.0,1620.0,1320.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,1.0,risvwrngufgcdywesivwjw,60
101,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,H8,S3,raise,20.0,60.0,1.0,"[None, None, None, None, None]",45.0,1.0,0.0,20.0,40.0,1360.0,1580.0,9.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,woyuiidwhfwgggpgopuqen,60
102,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,ST,H4,call,20.0,60.0,1.0,"[None, None, None, None, None]",46.0,1.0,0.0,20.0,40.0,1620.0,1320.0,9.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,woyuiidwhfwgggpgopuqen,80
103,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,H3,DQ,raise,0.0,80.0,1.0,"[None, None, None, None, None]",46.0,0.0,1.0,20.0,40.0,1320.0,1600.0,9.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,woyuiidwhfwgggpgopuqen,80
104,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,SK,DJ,call,20.0,60.0,1.0,"[None, None, None, None, None]",47.0,1.0,0.0,20.0,40.0,1300.0,1640.0,5.0,0.0,0.0,0.0,0.0,0.0,102.0,1.0,risvwrngufgcdywesivwjw,120
105,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,HJ,H5,call,0.0,80.0,1.0,"[None, None, None, None, None]",47.0,0.0,1.0,20.0,40.0,1640.0,1280.0,9.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,risvwrngufgcdywesivwjw,120
106,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,SK,DJ,raise,40.0,80.0,2.0,"['HQ', 'C3', 'CT', None, None]",47.0,0.0,0.0,20.0,40.0,1280.0,1640.0,5.0,0.0,0.470397779833,0.0,0.0,6684.0,102.0,1.0,risvwrngufgcdywesivwjw,120
107,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,HJ,H5,raise,40.0,120.0,2.0,"['HQ', 'C3', 'CT', None, None]",47.0,0.0,0.0,20.0,40.0,1640.0,1240.0,9.0,0.0,0.314986123959,0.0,0.0,7030.0,65.0,0.0,risvwrngufgcdywesivwjw,120
108,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,D9,S6,raise,20.0,60.0,1.0,"[None, None, None, None, None]",48.0,1.0,0.0,20.0,40.0,1620.0,1320.0,9.0,0.0,0.0,0.0,0.0,0.0,76.0,11.0,risvwrngufgcdywesivwjw,60
109,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,C7,CJ,call,20.0,60.0,1.0,"[None, None, None, None, None]",49.0,1.0,0.0,20.0,40.0,1360.0,1580.0,8.0,0.0,0.0,0.0,0.0,0.0,103.0,1.0,risvwrngufgcdywesivwjw,80
110,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,S8,HJ,raise,0.0,80.0,1.0,"[None, None, None, None, None]",49.0,0.0,1.0,20.0,40.0,1580.0,1340.0,8.0,0.0,0.0,0.0,0.0,0.0,76.0,11.0,risvwrngufgcdywesivwjw,80
111,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,C6,C5,fold,0.0,60.0,1.0,"[None, None, None, None, None]",50.0,1.0,0.0,20.0,40.0,1560.0,1380.0,6.0,0.0,0.0,0.0,0.0,0.0,77.0,1.0,risvwrngufgcdywesivwjw,60
112,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,CK,SA,fold,0.0,60.0,1.0,"[None, None, None, None, None]",51.0,1.0,0.0,20.0,40.0,1420.0,1520.0,2.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,woyuiidwhfwgggpgopuqen,60
113,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,DQ,CT,raise,20.0,60.0,1.0,"[None, None, None, None, None]",52.0,1.0,0.0,20.0,40.0,1560.0,1380.0,6.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,risvwrngufgcdywesivwjw,60
114,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,CK,CQ,raise,20.0,60.0,1.0,"[None, None, None, None, None]",53.0,1.0,0.0,20.0,40.0,1420.0,1520.0,2.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,woyuiidwhfwgggpgopuqen,60
115,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,CT,CA,raise,20.0,60.0,1.0,"[None, None, None, None, None]",54.0,1.0,0.0,20.0,40.0,1560.0,1380.0,3.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,risvwrngufgcdywesivwjw,60
116,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,D4,D9,raise,20.0,60.0,1.0,"[None, None, None, None, None]",55.0,1.0,0.0,20.0,40.0,1420.0,1520.0,9.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,woyuiidwhfwgggpgopuqen,60
117,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,ST,HA,raise,20.0,60.0,1.0,"[None, None, None, None, None]",56.0,1.0,0.0,20.0,40.0,1560.0,1380.0,6.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,risvwrngufgcdywesivwjw,60
118,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,S3,H6,call,20.0,60.0,1.0,"[None, None, None, None, None]",57.0,1.0,0.0,20.0,40.0,1420.0,1520.0,9.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,risvwrngufgcdywesivwjw,80
119,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,DK,D9,raise,0.0,80.0,1.0,"[None, None, None, None, None]",57.0,0.0,1.0,20.0,40.0,1520.0,1400.0,7.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,risvwrngufgcdywesivwjw,80
120,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,H4,ST,raise,20.0,60.0,1.0,"[None, None, None, None, None]",58.0,1.0,0.0,20.0,40.0,1500.0,1440.0,9.0,0.0,0.0,0.0,0.0,0.0,78.0,1.0,risvwrngufgcdywesivwjw,60
121,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,DA,SJ,raise,20.0,60.0,1.0,"[None, None, None, None, None]",59.0,1.0,0.0,20.0,40.0,1480.0,1460.0,4.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,woyuiidwhfwgggpgopuqen,60
122,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,D7,DA,raise,20.0,60.0,1.0,"[None, None, None, None, None]",60.0,1.0,0.0,20.0,40.0,1500.0,1440.0,5.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,risvwrngufgcdywesivwjw,60
123,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,C9,CA,call,20.0,60.0,1.0,"[None, None, None, None, None]",61.0,1.0,0.0,20.0,40.0,1480.0,1460.0,5.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,risvwrngufgcdywesivwjw,200
124,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,C3,D5,call,0.0,80.0,1.0,"[None, None, None, None, None]",61.0,0.0,1.0,20.0,40.0,1460.0,1460.0,9.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,risvwrngufgcdywesivwjw,200
125,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,C9,CA,raise,40.0,80.0,2.0,"['C7', 'CQ', 'DA', None, None]",61.0,0.0,0.0,20.0,40.0,1460.0,1460.0,5.0,0.0,0.949121184089,0.0,0.0,3399.0,103.0,0.0,risvwrngufgcdywesivwjw,200
126,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,C3,D5,call,40.0,120.0,2.0,"['C7', 'CQ', 'DA', None, None]",61.0,0.0,0.0,20.0,40.0,1460.0,1420.0,9.0,0.0,0.0522664199815,0.0,0.0,6455.0,78.0,0.0,risvwrngufgcdywesivwjw,200
127,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,C9,CA,raise,40.0,160.0,3.0,"['C7', 'CQ', 'DA', 'C8', None]",61.0,0.0,0.0,20.0,40.0,1420.0,1420.0,5.0,0.0,1.0,0.0,0.0,551.0,103.0,0.0,risvwrngufgcdywesivwjw,200
128,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,C3,D5,fold,0.0,200.0,3.0,"['C7', 'CQ', 'DA', 'C8', None]",61.0,0.0,0.0,20.0,40.0,1420.0,1380.0,9.0,0.0,0.0526570048309,0.0,0.0,6436.0,78.0,0.0,risvwrngufgcdywesivwjw,200
129,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,HA,CQ,raise,20.0,60.0,1.0,"[None, None, None, None, None]",62.0,1.0,0.0,20.0,40.0,1400.0,1540.0,3.0,0.0,0.0,0.0,0.0,0.0,99.0,21.0,risvwrngufgcdywesivwjw,60
130,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,D8,ST,call,20.0,60.0,1.0,"[None, None, None, None, None]",63.0,1.0,0.0,20.0,40.0,1580.0,1360.0,8.0,0.0,0.0,0.0,0.0,0.0,105.0,2.0,risvwrngufgcdywesivwjw,80
131,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,D3,H3,raise,0.0,80.0,1.0,"[None, None, None, None, None]",63.0,0.0,1.0,20.0,40.0,1360.0,1560.0,7.0,0.0,0.0,0.0,0.0,0.0,99.0,21.0,risvwrngufgcdywesivwjw,80
132,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,DA,CA,call,20.0,60.0,1.0,"[None, None, None, None, None]",64.0,1.0,0.0,20.0,40.0,1340.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,woyuiidwhfwgggpgopuqen,80
133,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,S2,HK,raise,0.0,80.0,1.0,"[None, None, None, None, None]",64.0,0.0,1.0,20.0,40.0,1600.0,1320.0,9.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,woyuiidwhfwgggpgopuqen,80
134,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,DJ,S9,call,20.0,60.0,1.0,"[None, None, None, None, None]",65.0,1.0,0.0,20.0,40.0,1580.0,1360.0,7.0,0.0,0.0,0.0,0.0,0.0,106.0,1.0,risvwrngufgcdywesivwjw,80
135,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,S8,D3,raise,0.0,80.0,1.0,"[None, None, None, None, None]",65.0,0.0,1.0,20.0,40.0,1360.0,1560.0,9.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,risvwrngufgcdywesivwjw,80
136,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,C7,DA,call,20.0,60.0,1.0,"[None, None, None, None, None]",66.0,1.0,0.0,20.0,40.0,1340.0,1600.0,9.0,0.0,0.0,0.0,0.0,0.0,101.0,1.0,woyuiidwhfwgggpgopuqen,80
137,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,D5,DQ,raise,0.0,80.0,1.0,"[None, None, None, None, None]",66.0,0.0,1.0,20.0,40.0,1600.0,1320.0,9.0,0.0,0.0,0.0,0.0,0.0,106.0,1.0,woyuiidwhfwgggpgopuqen,80
138,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,H6,HK,fold,0.0,60.0,1.0,"[None, None, None, None, None]",67.0,1.0,0.0,20.0,40.0,1580.0,1360.0,7.0,0.0,0.0,0.0,0.0,0.0,107.0,1.0,woyuiidwhfwgggpgopuqen,60
139,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,C9,S7,raise,20.0,60.0,1.0,"[None, None, None, None, None]",68.0,1.0,0.0,20.0,40.0,1400.0,1540.0,5.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,risvwrngufgcdywesivwjw,60
140,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,C5,S5,call,20.0,60.0,1.0,"[None, None, None, None, None]",69.0,1.0,0.0,20.0,40.0,1580.0,1360.0,6.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,risvwrngufgcdywesivwjw,80
141,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,C4,C2,raise,0.0,80.0,1.0,"[None, None, None, None, None]",69.0,0.0,1.0,20.0,40.0,1360.0,1560.0,8.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,risvwrngufgcdywesivwjw,80
142,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,H6,H8,call,20.0,60.0,1.0,"[None, None, None, None, None]",70.0,1.0,0.0,20.0,40.0,1340.0,1600.0,6.0,0.0,0.0,0.0,0.0,0.0,102.0,1.0,woyuiidwhfwgggpgopuqen,80
143,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,C3,D8,fold,0.0,80.0,1.0,"[None, None, None, None, None]",70.0,0.0,1.0,20.0,40.0,1600.0,1320.0,9.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,woyuiidwhfwgggpgopuqen,80
144,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,DJ,D6,raise,20.0,60.0,1.0,"[None, None, None, None, None]",71.0,1.0,0.0,20.0,40.0,1580.0,1360.0,9.0,0.0,0.0,0.0,0.0,0.0,108.0,1.0,woyuiidwhfwgggpgopuqen,60
145,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,C7,DJ,fold,0.0,60.0,1.0,"[None, None, None, None, None]",72.0,1.0,0.0,20.0,40.0,1400.0,1540.0,9.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,risvwrngufgcdywesivwjw,60
146,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,C3,S5,call,20.0,60.0,1.0,"[None, None, None, None, None]",73.0,1.0,0.0,20.0,40.0,1580.0,1360.0,9.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,risvwrngufgcdywesivwjw,80
147,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,D3,DQ,raise,0.0,80.0,1.0,"[None, None, None, None, None]",73.0,0.0,1.0,20.0,40.0,1360.0,1560.0,9.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,risvwrngufgcdywesivwjw,80
148,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,DA,SJ,call,20.0,60.0,1.0,"[None, None, None, None, None]",74.0,1.0,0.0,20.0,40.0,1340.0,1600.0,4.0,0.0,0.0,0.0,0.0,0.0,103.0,1.0,woyuiidwhfwgggpgopuqen,80
149,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,DK,C3,raise,0.0,80.0,1.0,"[None, None, None, None, None]",74.0,0.0,1.0,20.0,40.0,1600.0,1320.0,9.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,woyuiidwhfwgggpgopuqen,80
150,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,H2,SJ,raise,20.0,60.0,1.0,"[None, None, None, None, None]",75.0,1.0,0.0,20.0,40.0,1580.0,1360.0,9.0,0.0,0.0,0.0,0.0,0.0,109.0,1.0,woyuiidwhfwgggpgopuqen,60
151,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,S3,SJ,raise,20.0,60.0,1.0,"[None, None, None, None, None]",76.0,1.0,0.0,20.0,40.0,1400.0,1540.0,9.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,risvwrngufgcdywesivwjw,60
152,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,DK,S6,fold,0.0,60.0,1.0,"[None, None, None, None, None]",77.0,1.0,0.0,20.0,40.0,1580.0,1360.0,9.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,woyuiidwhfwgggpgopuqen,60
153,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,H7,H8,raise,20.0,60.0,1.0,"[None, None, None, None, None]",78.0,1.0,0.0,20.0,40.0,1400.0,1540.0,8.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,risvwrngufgcdywesivwjw,60
154,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,DA,C7,call,20.0,60.0,1.0,"[None, None, None, None, None]",79.0,1.0,0.0,20.0,40.0,1580.0,1360.0,9.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,risvwrngufgcdywesivwjw,80
155,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,H3,C8,raise,0.0,80.0,1.0,"[None, None, None, None, None]",79.0,0.0,1.0,20.0,40.0,1360.0,1560.0,9.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,risvwrngufgcdywesivwjw,80
156,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,CT,S9,call,20.0,60.0,1.0,"[None, None, None, None, None]",80.0,1.0,0.0,20.0,40.0,1340.0,1600.0,7.0,0.0,0.0,0.0,0.0,0.0,104.0,1.0,woyuiidwhfwgggpgopuqen,80
157,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,DJ,CA,raise,0.0,80.0,1.0,"[None, None, None, None, None]",80.0,0.0,1.0,20.0,40.0,1600.0,1320.0,4.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,woyuiidwhfwgggpgopuqen,80
158,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,C9,D9,call,20.0,60.0,1.0,"[None, None, None, None, None]",81.0,1.0,0.0,20.0,40.0,1580.0,1360.0,3.0,0.0,0.0,0.0,0.0,0.0,110.0,1.0,risvwrngufgcdywesivwjw,80
159,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,DQ,H6,raise,0.0,80.0,1.0,"[None, None, None, None, None]",81.0,0.0,1.0,20.0,40.0,1360.0,1560.0,9.0,0.0,0.0,0.0,0.0,0.0,104.0,1.0,risvwrngufgcdywesivwjw,80
160,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,DQ,DK,call,20.0,60.0,1.0,"[None, None, None, None, None]",82.0,1.0,0.0,20.0,40.0,1340.0,1600.0,2.0,0.0,0.0,0.0,0.0,0.0,105.0,1.0,woyuiidwhfwgggpgopuqen,80
161,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,HA,H4,raise,0.0,80.0,1.0,"[None, None, None, None, None]",82.0,0.0,1.0,20.0,40.0,1600.0,1320.0,5.0,0.0,0.0,0.0,0.0,0.0,110.0,1.0,woyuiidwhfwgggpgopuqen,80
162,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,SK,S7,raise,20.0,60.0,1.0,"[None, None, None, None, None]",83.0,1.0,0.0,20.0,40.0,1580.0,1360.0,7.0,0.0,0.0,0.0,0.0,0.0,111.0,1.0,woyuiidwhfwgggpgopuqen,60
163,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,CA,C9,call,20.0,60.0,1.0,"[None, None, None, None, None]",84.0,1.0,0.0,20.0,40.0,1400.0,1540.0,5.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,woyuiidwhfwgggpgopuqen,80
164,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,SQ,H8,raise,0.0,80.0,1.0,"[None, None, None, None, None]",84.0,0.0,1.0,20.0,40.0,1540.0,1380.0,9.0,0.0,0.0,0.0,0.0,0.0,111.0,1.0,woyuiidwhfwgggpgopuqen,80
165,04860dfa4ab5613c1b4a30defc0c01def62424c8,risvwrngufgcdywesivwjw,HK,H6,call,20.0,60.0,1.0,"[None, None, None, None, None]",85.0,1.0,0.0,20.0,40.0,1520.0,1420.0,7.0,0.0,0.0,0.0,0.0,0.0,112.0,1.0,risvwrngufgcdywesivwjw,80
166,04860dfa4ab5613c1b4a30defc0c01def62424c8,woyuiidwhfwgggpgopuqen,DK,D9,raise,0.0,80.0,1.0,"[None, None, None, None, None]",85.0,0.0,1.0,20.0,40.0,1420.0,1500.0,7.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,risvwrngufgcdywesivwjw,80
